MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Half_Bath,Kitchen_AbvGr,Kitchen_Qual,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Cars,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Sale_Price,Longitude,Latitude,Log_SalePrice
Floating_Village_Residential,85,11003,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,Two_Story,Very_Excellent,Average,2008,Gable,CompShg,VinylSd,VinylSd,Stone,160,Excellent,Typical,PConc,Excellent,Typical,Av,GLQ,3,Unf,0,252,1017,GasA,Excellent,Y,SBrkr,0,2007,1,0,1,1,Excellent,Typ,1,Excellent,Attchd,Fin,3,Typical,Typical,Paved,168,52,0,0,0,0,No_Pool,No_Fence,Shed,0,4,2009,WD ,Normal,310000,-93.643001,42.052337,12.644330802262578
Floating_Village_Residential,84,10603,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2006,Hip,CompShg,VinylSd,VinylSd,Stone,121,Good,Typical,PConc,Excellent,Good,No,GLQ,3,Unf,0,218,900,GasA,Excellent,Y,SBrkr,0,1795,1,0,1,1,Good,Typ,1,Good,Attchd,Fin,3,Typical,Typical,Paved,168,45,0,0,0,0,No_Pool,No_Fence,Shed,0,7,2009,WD ,Normal,270000,-93.64287,42.052346,12.506180941677357
Floating_Village_Residential,85,10574,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Good,Typical,PConc,Good,Typical,Mn,Unf,7,Unf,0,1082,1082,GasA,Excellent,Y,SBrkr,0,1953,0,0,1,1,Good,Typ,1,Good,Attchd,RFn,3,Typical,Typical,Paved,160,50,0,0,0,0,No_Pool,No_Fence,Shed,0,5,2009,WD ,Normal,252000,-93.643842,42.052127,12.437188334739655
Floating_Village_Residential,65,8125,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,Two_Story,Good,Average,2006,Gable,CompShg,CemntBd,CmentBd,Stone,100,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,280,1092,GasA,Excellent,Y,SBrkr,0,1550,1,0,0,1,Good,Typ,0,No_Fireplace,Attchd,Fin,2,Typical,Typical,Paved,0,168,0,0,0,0,No_Pool,No_Fence,Shed,0,10,2009,WD ,Normal,241000,-93.642474,42.05142,12.392556361841777
Floating_Village_Residential,65,8125,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Very_Good,Average,2008,Hip,CompShg,VinylSd,VinylSd,BrkFace,288,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1836,1836,GasA,Excellent,Y,SBrkr,0,1836,0,0,0,1,Good,Typ,1,Good,Attchd,Fin,2,Typical,Typical,Paved,0,175,0,0,0,0,No_Pool,No_Fence,Shed,0,10,2009,New,Partial,264500,-93.643752,42.051378,12.48560031099168
Floating_Village_Residential,85,10625,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Good,Average,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,222,1652,GasA,Excellent,Y,SBrkr,0,1662,1,0,0,1,Excellent,Typ,1,Good,Attchd,RFn,3,Typical,Typical,Paved,168,120,0,0,0,0,No_Pool,No_Fence,Shed,0,3,2009,WD ,Normal,291000,-93.640847,42.052122,12.581081982573842
Floating_Village_Residential,75,9375,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,Two_Story,Good,Average,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,912,912,GasA,Excellent,Y,SBrkr,0,2094,0,0,1,1,Good,Typ,1,Good,BuiltIn,Fin,2,Typical,Typical,Paved,182,182,0,0,0,0,No_Pool,No_Fence,Shed,0,11,2009,WD ,Normal,263000,-93.641746,42.051414,12.479913113434042
Floating_Village_Residential,62,7500,Pave,Paved,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Good,Average,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,811,1221,GasA,Excellent,Y,SBrkr,0,1221,1,0,0,1,Good,Typ,0,No_Fireplace,Attchd,RFn,2,Typical,Typical,Paved,0,113,0,0,0,0,No_Pool,No_Fence,Shed,0,10,2009,WD ,Normal,185000,-93.643131,42.051247,12.128116509451258
Floating_Village_Residential,68,8736,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Good,Average,2003,Gable,CompShg,VinylSd,Wd Shng,BrkFace,0,Good,Typical,PConc,Good,Typical,No,GLQ,3,ALQ,360,422,1553,GasA,Excellent,Y,SBrkr,0,1553,1,0,0,1,Good,Typ,0,No_Fireplace,Attchd,RFn,2,Typical,Typical,Paved,192,88,0,0,0,0,No_Pool,No_Fence,Shed,0,8,2009,WD ,Normal,234500,-93.641501,42.051251,12.365215131251702
Floating_Village_Residential,65,8127,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,Two_Story,Good,Average,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,402,812,GasA,Excellent,Y,SBrkr,0,1653,1,0,1,1,Good,Typ,0,No_Fireplace,Attchd,RFn,2,Typical,Typical,Paved,0,45,0,0,0,0,No_Pool,No_Fence,Shed,0,3,2009,WD ,Normal,209000,-93.639832,42.050895,12.250094315624496
Residential_Low_Density,80,9605,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Sawyer_West,Norm,Norm,OneFam,One_Story,Good,Above_Average,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1218,1218,GasA,Excellent,Y,SBrkr,0,1218,0,0,1,1,Good,Typ,0,No_Fireplace,Detchd,RFn,2,Typical,Typical,Paved,0,178,0,0,0,0,No_Pool,No_Fence,Shed,0,4,2009,WD ,Normal,159000,-93.69153,42.037557,11.976665770490767
Residential_Low_Density,63,7500,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,OneFam,One_Story,Good,Average,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Good,Typical,PConc,Good,Good,No,GLQ,3,Unf,0,1087,1141,GasA,Excellent,Y,SBrkr,0,1141,1,0,1,1,Good,Typ,0,No_Fireplace,Detchd,RFn,2,Typical,Typical,Paved,182,0,0,0,0,0,No_Pool,No_Fence,Shed,0,6,2009,WD ,Normal,152000,-93.692017,42.037611,11.931642378754141
Residential_Low_Density,63,7500,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,OneFam,One_Story,Above_Average,Average,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Typical,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1158,1158,GasA,Excellent,Y,SBrkr,0,1158,0,0,1,1,Good,Typ,0,No_Fireplace,No_Garage,No_Garage,0,No_Garage,No_Garage,Paved,0,50,0,0,0,0,No_Pool,No_Fence,Shed,0,8,2009,WD ,Normal,143500,-93.692472,42.037661,11.874097282798648
Residential_Low_Density,96,10628,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Sawyer_West,Norm,Norm,OneFam,Two_Story,Good,Average,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Good,Typical,PConc,Good,Typical,Gd,Unf,7,Unf,0,835,835,GasA,Excellent,Y,SBrkr,0,1812,0,0,1,1,Good,Typ,0,No_Fireplace,BuiltIn,RFn,2,Typical,Typical,Paved,146,91,0,0,0,0,No_Pool,No_Fence,Shed,0,1,2009,WD ,Normal,193000,-93.69143,42.036001,12.170450649220749
Residential_Low_Density,76,10141,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,OneFam,One_Story,Very_Good,Average,2004,Gable,Tar&Grv,VinylSd,VinylSd,BrkFace,264,Good,Typical,PConc,Good,Typical,Gd,BLQ,2,Rec,774,222,1512,GasA,Excellent,Y,SBrkr,0,1512,0,0,0,1,Good,Typ,0,No_Fireplace,Attchd,RFn,3,Typical,Typical,Paved,210,36,0,0,0,0,No_Pool,No_Fence,Shed,0,1,2009,WD ,Normal,203000,-93.691506,42.036011,12.220966184120165
Residential_Low_Density,67,10083,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,OneFam,One_Story,Good,Average,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,343,1176,GasA,Excellent,Y,SBrkr,0,1200,1,0,0,1,Good,Typ,0,No_Fireplace,Attchd,RFn,2,Typical,Typical,Paved,0,41,0,0,0,0,No_Pool,No_Fence,Shed,0,8,2009,WD ,Normal,184900,-93.691707,42.035282,12.127575825689417
Residential_Low_Density,63,13072,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,RRAe,Norm,OneFam,One_Story,Good,Average,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1114,1114,GasA,Excellent,Y,SBrkr,0,1114,0,0,1,1,Good,Typ,0,No_Fireplace,Detchd,Unf,2,Typical,Typical,Paved,248,102,0,0,0,0,No_Pool,No_Fence,Shed,0,5,2009,WD ,Normal,159000,-93.691868,42.037923,11.976665770490767
Residential_Low_Density,63,13072,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,RRAe,Norm,OneFam,One_Story,Average,Average,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Typical,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1114,1114,GasA,Excellent,Y,SBrkr,0,1114,0,0,1,1,Good,Typ,0,No_Fireplace,No_Garage,No_Garage,0,No_Garage,No_Garage,Paved,0,39,0,0,0,0,No_Pool,No_Fence,Shed,0,8,2009,WD ,Normal,142000,-93.691068,42.038127,11.863589378812122
Residential_Low_Density,60,12450,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,RRAe,Norm,OneFam,One_Story,Average,Average,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Typical,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,278,1114,GasA,Excellent,Y,SBrkr,0,1114,1,0,0,1,Good,Typ,0,No_Fireplace,Detchd,Unf,2,Typical,Typical,Paved,0,42,0,0,0,0,No_Pool,No_Fence,Shed,0,6,2009,WD ,Normal,153000,-93.690159,42.037756,11.938199736300925
Residential_Low_Density,61,7328,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,OneFam,One_Story,Good,Average,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,140,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1450,1450,GasA,Excellent,Y,SBrkr,0,1450,0,0,0,1,Good,Typ,0,No_Fireplace,Attchd,RFn,3,Typical,Typical,Paved,0,93,0,0,0,0,No_Pool,No_Fence,Shed,0,2,2009,New,Partial,224243,-93.690402,42.037434,12.320490023710256
Residential_Low_Density,43,11492,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Sawyer_West,Norm,Norm,OneFam,Two_Story,Good,Average,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,132,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,276,913,GasA,Excellent,Y,SBrkr,0,2122,1,0,1,1,Good,Typ,1,Typical,Attchd,RFn,2,Typical,Typical,Paved,0,74,0,0,0,0,No_Pool,No_Fence,Shed,0,4,2009,WD ,Normal,220000,-93.689136,42.036852,12.301387370778713
Residential_Low_Density,88,10994,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Sawyer_West,Norm,Norm,OneFam,One_Story,Very_Good,Average,2005,Gable,CompShg,VinylSd,VinylSd,Stone,366,Good,Typical,PConc,Good,Good,No,GLQ,3,Unf,0,868,1844,GasA,Excellent,Y,SBrkr,0,1844,1,0,0,1,Good,Typ,1,Good,Attchd,Fin,2,Typical,Typical,Paved,165,44,0,0,0,0,No_Pool,No_Fence,Shed,0,9,2009,COD,Abnorml,257000,-93.69139,42.03607,12.456835254920371
Residential_Low_Density,65,8529,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,OneFam,One_Story,Good,Average,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,1434,1454,GasA,Excellent,Y,SBrkr,0,1434,0,0,0,1,Good,Typ,1,Typical,Attchd,RFn,2,Typical,Typical,Paved,290,39,0,0,0,0,No_Pool,No_Fence,Shed,0,4,2009,WD ,Normal,189000,-93.6888,42.036905,12.149507585033072
Residential_Low_Density,70,7703,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,OneFam,Two_Story,Above_Average,Above_Average,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Good,Good,PConc,Good,Good,No,GLQ,3,Rec,364,400,816,GasA,Excellent,Y,SBrkr,0,1730,0,0,1,1,Good,Typ,0,No_Fireplace,Attchd,RFn,2,Typical,Typical,Paved,0,91,0,0,168,0,No_Pool,No_Fence,Shed,0,11,2009,WD ,Normal,171500,-93.687843,42.036576,12.052344376474922
Residential_Low_Density,75,10762,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Sawyer_West,Norm,Norm,TwnhsE,Two_Story,Above_Average,Above_Average,1980,Gable,CompShg,Plywood,Plywood,BrkFace,0,Typical,Typical,CBlock,Good,Typical,No,Unf,7,Unf,0,626,626,GasA,Typical,Y,SBrkr,0,1217,0,0,1,1,Typical,Typ,1,Typical,Attchd,RFn,1,Typical,Typical,Paved,0,28,0,0,0,0,No_Pool,No_Fence,Shed,0,4,2009,WD ,Normal,120000,-93.686263,42.034533,11.695255355062795
Residential_Low_Density,50,7175,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,TwnhsE,One_Story,Above_Average,Average,1990,Gable,CompShg,Plywood,ImStucc,BrkFace,0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1332,1332,GasA,Good,Y,SBrkr,0,1332,0,0,0,1,Good,Typ,0,No_Fireplace,Attchd,RFn,2,Typical,Typical,Paved,0,60,0,0,0,0,No_Pool,No_Fence,Shed,0,2,2009,WD ,Normal,145000,-93.686267,42.035518,11.884495917930655
Residential_Low_Density,70,9109,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,RRAe,Norm,OneFam,Two_Story,Good,Average,1994,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Good,Typical,PConc,Good,Typical,No,LwQ,4,GLQ,596,122,754,GasA,Excellent,Y,SBrkr,0,1540,1,0,1,1,Good,Typ,0,No_Fireplace,Attchd,RFn,2,Typical,Typical,Paved,140,32,0,0,0,0,No_Pool,No_Fence,Shed,0,10,2009,WD ,Normal,184000,-93.687804,42.037607,12.122696471358964
Residential_Low_Density,0,10274,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Sawyer_West,Norm,Norm,OneFam,Two_Story,Above_Average,Good,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,141,Typical,Good,CBlock,Good,Typical,No,Rec,6,Unf,0,345,676,GasA,Typical,Y,SBrkr,0,1400,0,0,1,1,Typical,Typ,0,No_Fireplace,Attchd,RFn,2,Typical,Typical,Paved,0,48,0,0,0,0,No_Pool,No_Fence,Shed,0,7,2009,WD ,Normal,162000,-93.685037,42.035968,11.995357787034976
Residential_Low_Density,75,8250,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,Duplex,Two_Story,Above_Average,Good,1981,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,0,Typical,Typical,Slab,No_Basement,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,GasA,Typical,Y,SBrkr,0,1882,0,0,0,2,Typical,Typ,2,Typical,Attchd,Unf,2,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,Shed,0,5,2009,WD ,Normal,160000,-93.683957,42.035756,11.982935344196433
Residential_High_Density,60,8400,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Feedr,Norm,OneFam,One_Story,Below_Average,Below_Average,1950,Gable,CompShg,Wd Sdng,AsbShng,BrkFace,0,Fair,Fair,CBlock,Typical,Fair,No,Unf,7,Unf,0,721,721,GasA,Good,Y,SBrkr,0,841,0,0,0,1,Typical,Typ,0,No_Fireplace,CarPort,Unf,1,Typical,Typical,Dirt_Gravel,250,0,24,0,0,0,No_Pool,No_Fence,Shed,0,9,2009,WD ,Normal,82000,-93.679075,42.036538,11.314486721293981
Residential_High_Density,60,9000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Sawyer_West,Norm,Norm,OneFam,One_and_Half_Unf,Above_Average,Fair,1928,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,Typical,Typical,BrkTil,Fair,Fair,No,Unf,7,Unf,0,784,784,GasA,Typical,N,FuseA,0,784,0,0,0,1,Typical,Typ,0,No_Fireplace,Detchd,Unf,2,Fair,Fair,Dirt_Gravel,0,0,91,0,0,0,No_Pool,No_Fence,Shed,0,10,2009,WD ,Normal,76000,-93.680198,42.035287,11.23850177707664
Residential_Low_Density,63,9750,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Average,Average,1962,Hip,CompShg,HdBoard,Plywood,BrkFace,0,Typical,Typical,CBlock,Typical,Typical,No,LwQ,4,BLQ,884,28,980,GasA,Good,Y,SBrkr,0,980,1,0,0,1,Typical,Typ,0,No_Fireplace,Detchd,Unf,2,Typical,Typical,Paved,0,28,0,0,0,0,No_Pool,Minimum_Privacy,Shed,0,11,2009,WD ,Normal,110000,-93.676364,42.035806,11.608244735642321
Residential_Low_Density,71,7064,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Average,Above_Average,1977,Gable,CompShg,Plywood,Plywood,BrkFace,153,Typical,Typical,CBlock,Typical,Typical,No,BLQ,2,Unf,0,420,980,GasA,Typical,Y,SBrkr,0,980,0,0,0,1,Typical,Typ,0,No_Fireplace,Detchd,Unf,2,Typical,Typical,Paved,192,0,0,0,0,0,No_Pool,No_Fence,Shed,0,7,2009,WD ,Normal,135000,-93.677008,42.034747,11.813037464800539
Residential_Low_Density,0,8499,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,OneFam,One_Story,Average,Above_Average,1961,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,Typical,Typical,CBlock,Typical,Typical,No,GLQ,3,Unf,0,204,864,GasA,Excellent,Y,SBrkr,0,864,1,0,0,1,Typical,Typ,0,No_Fireplace,Detchd,Unf,2,Typical,Typical,Paved,0,312,0,0,0,0,No_Pool,No_Fence,Shed,0,6,2009,WD ,Normal,141000,-93.674051,42.034615,11.856522261533737
Residential_Low_Density,0,9079,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Average,Average,1961,Gable,CompShg,Wd Sdng,Plywood,BrkFace,0,Typical,Typical,CBlock,Typical,Typical,No,BLQ,2,Unf,0,0,864,GasA,Typical,Y,SBrkr,0,864,0,0,0,1,Typical,Typ,0,No_Fireplace,Attchd,Unf,1,Typical,Typical,Paved,158,0,0,0,0,0,No_Pool,No_Fence,Shed,0,7,2009,WD ,Normal,122000,-93.675716,42.035289,11.711784520403112
Residential_Low_Density,0,9316,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Average,Average,1965,Gable,CompShg,HdBoard,Plywood,BrkFace,0,Typical,Typical,CBlock,Typical,Typical,No,Rec,6,Unf,0,480,1024,GasA,Good,Y,SBrkr,0,1020,0,0,0,1,Typical,Typ,0,No_Fireplace,Attchd,Unf,1,Typical,Typical,Paved,171,0,0,0,0,0,No_Pool,Minimum_Privacy,Shed,0,5,2009,Oth,Family,124100,-93.669554,42.03466,11.72885102917796
Residential_Low_Density,0,7791,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,OneFam,One_Story,Average,Very_Good,1963,Gable,CompShg,Plywood,Plywood,BrkFace,0,Good,Good,CBlock,Typical,Typical,No,ALQ,1,Unf,0,288,912,GasA,Excellent,Y,SBrkr,0,912,1,0,0,1,Good,Typ,0,No_Fireplace,Attchd,RFn,1,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,Good_Wood,Shed,0,10,2009,WD ,Normal,129000,-93.669538,42.035331,11.767575435251748
Residential_Low_Density,80,10000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,OneFam,One_Story,Average,Above_Average,1961,Hip,CompShg,HdBoard,HdBoard,BrkFace,0,Typical,Typical,CBlock,Typical,Typical,No,BLQ,2,Unf,0,270,864,GasA,Excellent,Y,SBrkr,0,1144,1,0,0,1,Typical,Typ,1,Typical,Attchd,RFn,1,Typical,Typical,Paved,165,0,0,0,0,0,No_Pool,Good_Wood,Shed,400,3,2009,WD ,Normal,131400,-93.673518,42.034595,11.786008995353765
Residential_Low_Density,60,8281,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Average,Average,1965,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,Typical,Typical,CBlock,Typical,Typical,No,Rec,6,BLQ,311,0,864,GasA,Good,Y,SBrkr,0,864,0,0,0,1,Typical,Typ,1,Poor,Detchd,Unf,1,Typical,Typical,Paved,0,0,236,0,0,0,No_Pool,Good_Wood,Shed,0,12,2009,WD ,Normal,62383,-93.669707,42.034602,11.04106411122238
Residential_Low_Density,65,7150,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,OneFam,One_Story,Average,Above_Average,1962,Gable,CompShg,VinylSd,VinylSd,BrkFace,60,Typical,Typical,CBlock,Typical,Typical,No,LwQ,4,BLQ,590,182,912,GasA,Good,Y,SBrkr,0,912,0,1,0,1,Typical,Typ,0,No_Fireplace,Attchd,Unf,1,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,Shed,0,10,2009,WD ,Normal,123000,-93.669845,42.034581,11.719947764402807
Residential_Low_Density,0,15676,Pave,No_Alley_Access,Slightly_Irregular,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,OneFam,One_Story,Very_Good,Very_Good,1980,Gable,CompShg,VinylSd,VinylSd,BrkFace,115,Good,Good,CBlock,Good,Good,Gd,ALQ,1,Rec,92,189,2014,GasA,Good,Y,SBrkr,0,2014,1,0,0,1,Good,Maj1,2,Good,Attchd,RFn,3,Typical,Typical,Paved,462,0,0,255,0,0,No_Pool,Minimum_Privacy,Shed,0,4,2009,WD ,Normal,275000,-93.660327,42.037236,12.524530013005734
Residential_Low_Density,0,11949,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Good,Very_Good,1991,Gable,CompShg,VinylSd,VinylSd,BrkFace,196,Good,Good,PConc,Good,Typical,No,GLQ,3,ALQ,216,158,975,GasA,Excellent,Y,SBrkr,0,1755,0,1,1,1,Good,Typ,1,Typical,Attchd,Unf,2,Typical,Typical,Paved,502,60,0,0,0,0,No_Pool,Good_Privacy,Shed,0,7,2009,WD ,Normal,235000,-93.650333,42.047669,12.367345048436391
Floating_Village_Residential,32,2880,Pave,Paved,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,Twnhs,Two_Story,Good,Average,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1376,1376,GasA,Excellent,Y,SBrkr,0,3005,0,0,1,1,Good,Mod,1,Typical,BuiltIn,Fin,3,Typical,Typical,Paved,0,177,0,0,0,0,No_Pool,No_Fence,Shed,0,7,2009,WD ,Normal,280750,-93.647765,42.047627,12.545223434482146
Floating_Village_Residential,40,3951,Pave,Paved,Regular,Lvl,AllPub,Corner,Gtl,Somerset,Norm,Norm,TwnhsE,Two_Story,Above_Average,Average,2009,Gable,CompShg,VinylSd,VinylSd,Stone,76,Good,Typical,PConc,Good,Typical,Av,Unf,7,Unf,0,612,612,GasA,Excellent,Y,SBrkr,0,1224,0,0,1,1,Good,Typ,0,No_Fireplace,Detchd,RFn,2,Typical,Typical,Paved,0,234,0,0,0,0,No_Pool,No_Fence,Shed,0,6,2009,New,Partial,164500,-93.646316,42.048416,12.010671928196443
Floating_Village_Residential,30,3000,Pave,Paved,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,TwnhsE,Two_Story,Above_Average,Average,2009,Gable,CompShg,VinylSd,VinylSd,Stone,76,Good,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0,318,612,GasA,Excellent,Y,SBrkr,0,1224,0,0,1,1,Good,Typ,0,No_Fireplace,Detchd,RFn,2,Typical,Typical,Paved,0,234,0,0,0,0,No_Pool,No_Fence,Shed,0,6,2009,New,Partial,173733,-93.646338,42.048488,12.065280672855897
